Numéro de support;Numéro Cartoradio;Numéro de Station;Date de mise en service;Exploitant;"Type d'antenne";"Numéro d'antenne";"Dimension de l'antenne";Directivité;Azimut;Hauteur / sol;Type service;Système;Début;Fin;Unité
706158;435679;0352700137;autorisé;SFR;Antenne à faisceaux orientables;8291517;0.7;Directif;240.0;29.5;TEL MOBILE;5G NR 3500;3490.0;3570.0;MHz
706158;435679;0352700137;autorisé;SFR;Panneau;5008789;2.8;Directif;240.0;28.6;TEL MOBILE;LTE 2600;2500.0;2515.0;MHz
706158;435679;0352700137;autorisé;SFR;Panneau;5008789;2.8;Directif;240.0;28.6;TEL MOBILE;LTE 2600;2620.0;2635.0;MHz
706158;435679;0352700137;autorisé;SFR;Panneau;5008789;2.8;Directif;240.0;28.6;TEL MOBILE;LTE 700;703.0;708.0;MHz
706158;435679;0352700137;autorisé;SFR;Panneau;5008789;2.8;Directif;240.0;28.6;TEL MOBILE;LTE 700;758.0;763.0;MHz
706158;435679;0352700137;autorisé;SFR;Panneau;5008791;2.8;Directif;0.0;28.6;TEL MOBILE;LTE 2600;2500.0;2515.0;MHz
706158;435679;0352700137;autorisé;SFR;Panneau;5008791;2.8;Directif;0.0;28.6;TEL MOBILE;LTE 2600;2620.0;2635.0;MHz
706158;435679;0352700137;autorisé;SFR;Panneau;5008791;2.8;Directif;0.0;28.6;TEL MOBILE;LTE 700;703.0;708.0;MHz
706158;435679;0352700137;autorisé;SFR;Panneau;5008791;2.8;Directif;0.0;28.6;TEL MOBILE;LTE 700;758.0;763.0;MHz
706158;435679;0352700137;autorisé;SFR;Panneau;5008793;2.8;Directif;120.0;28.6;TEL MOBILE;LTE 2600;2500.0;2515.0;MHz
706158;435679;0352700137;autorisé;SFR;Panneau;5008793;2.8;Directif;120.0;28.6;TEL MOBILE;LTE 2600;2620.0;2635.0;MHz
706158;435679;0352700137;autorisé;SFR;Panneau;5008793;2.8;Directif;120.0;28.6;TEL MOBILE;LTE 700;703.0;708.0;MHz
706158;435679;0352700137;autorisé;SFR;Panneau;5008793;2.8;Directif;120.0;28.6;TEL MOBILE;LTE 700;758.0;763.0;MHz
707870;1018136;0351651006;non disponible;TDF;"Réseaux d'antennes";2618120;2.0;Non Directif;"";30.0;TV;RDF DVB-T;470.0;790.0;MHz
707870;1018137;0351651007;non disponible;TDF;Panneau;2618122;1.0;Directif;330.0;35.0;TV;RDF DVB-T;470.0;694.0;MHz
707870;1354540;0351651008;non disponible;TDF;"Réseaux d'antennes";3888956;2.0;Non Directif;"";30.0;TV;RDF DVB-T;470.0;790.0;MHz
707870;666937;0351651001;non disponible;TDF;"Réseaux d'antennes";1573217;2.0;Non Directif;"";30.0;TV;RDF DVB-T;470.0;790.0;MHz
707870;666938;0351651002;non disponible;TDF;"Réseaux d'antennes";1573219;2.0;Non Directif;"";30.0;TV;RDF DVB-T;470.0;790.0;MHz
707870;667309;0351651004;non disponible;TDF;"Réseaux d'antennes";1574571;2.0;Non Directif;"";30.0;TV;RDF DVB-T;470.0;790.0;MHz
725982;1677574;0352700380;09/07/2018;SFR;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;GSM 900;906.2;914.9;MHz
725982;1677574;0352700380;09/07/2018;SFR;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;GSM 900;951.2;959.9;MHz
725982;1677574;0352700380;09/07/2018;SFR;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;UMTS 900;906.2;914.9;MHz
725982;1677574;0352700380;09/07/2018;SFR;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;UMTS 900;951.2;959.9;MHz
725982;1677574;0352700380;09/07/2018;SFR;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;GSM 900;906.2;914.9;MHz
725982;1677574;0352700380;09/07/2018;SFR;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;GSM 900;951.2;959.9;MHz
725982;1677574;0352700380;09/07/2018;SFR;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;UMTS 900;906.2;914.9;MHz
725982;1677574;0352700380;09/07/2018;SFR;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;UMTS 900;951.2;959.9;MHz
725982;1677574;0352700380;09/07/2018;SFR;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;GSM 900;906.2;914.9;MHz
725982;1677574;0352700380;09/07/2018;SFR;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;GSM 900;951.2;959.9;MHz
725982;1677574;0352700380;09/07/2018;SFR;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;UMTS 900;906.2;914.9;MHz
725982;1677574;0352700380;09/07/2018;SFR;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;UMTS 900;951.2;959.9;MHz
725982;1677574;0352700380;13/07/2018;SFR;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;LTE 1800;1730.0;1750.0;MHz
725982;1677574;0352700380;13/07/2018;SFR;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;LTE 1800;1825.0;1845.0;MHz
725982;1677574;0352700380;13/07/2018;SFR;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;LTE 800;801.0;811.0;MHz
725982;1677574;0352700380;13/07/2018;SFR;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;LTE 800;842.0;852.0;MHz
725982;1677574;0352700380;13/07/2018;SFR;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;LTE 1800;1730.0;1750.0;MHz
725982;1677574;0352700380;13/07/2018;SFR;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;LTE 1800;1825.0;1845.0;MHz
725982;1677574;0352700380;13/07/2018;SFR;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;LTE 800;801.0;811.0;MHz
725982;1677574;0352700380;13/07/2018;SFR;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;LTE 800;842.0;852.0;MHz
725982;1677574;0352700380;13/07/2018;SFR;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;LTE 1800;1730.0;1750.0;MHz
725982;1677574;0352700380;13/07/2018;SFR;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;LTE 1800;1825.0;1845.0;MHz
725982;1677574;0352700380;13/07/2018;SFR;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;LTE 800;801.0;811.0;MHz
725982;1677574;0352700380;13/07/2018;SFR;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;LTE 800;842.0;852.0;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;LTE 2100;1920.5;1935.3;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;LTE 2100;1959.9;1964.9;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;LTE 2100;2110.5;2125.3;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;LTE 2100;2149.9;2154.9;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;LTE 2100;1920.5;1935.3;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;LTE 2100;1959.9;1964.9;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;LTE 2100;2110.5;2125.3;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;LTE 2100;2149.9;2154.9;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;LTE 2100;1920.5;1935.3;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;LTE 2100;1959.9;1964.9;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;LTE 2100;2110.5;2125.3;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;LTE 2100;2149.9;2154.9;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;GSM 900;906.2;914.9;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;GSM 900;951.2;959.9;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;LTE 1800;1730.0;1750.0;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;LTE 1800;1825.0;1845.0;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;LTE 2100;1920.5;1935.3;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;LTE 2100;1959.9;1964.9;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;LTE 2100;2110.5;2125.3;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;LTE 2100;2149.9;2154.9;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;LTE 800;801.0;811.0;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;LTE 800;842.0;852.0;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;UMTS 900;906.2;914.9;MHz
725982;1677574;0352700380;22/10/2021;SFR;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;UMTS 900;951.2;959.9;MHz
725982;1677574;0352700380;10/12/2021;SFR;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;5G NR 2100;1920.5;1935.3;MHz
725982;1677574;0352700380;10/12/2021;SFR;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;5G NR 2100;1959.9;1964.9;MHz
725982;1677574;0352700380;10/12/2021;SFR;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;5G NR 2100;2110.5;2125.3;MHz
725982;1677574;0352700380;10/12/2021;SFR;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;5G NR 2100;2149.9;2154.9;MHz
725982;1677574;0352700380;10/12/2021;SFR;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;5G NR 2100;1920.5;1935.3;MHz
725982;1677574;0352700380;10/12/2021;SFR;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;5G NR 2100;1959.9;1964.9;MHz
725982;1677574;0352700380;10/12/2021;SFR;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;5G NR 2100;2110.5;2125.3;MHz
725982;1677574;0352700380;10/12/2021;SFR;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;5G NR 2100;2149.9;2154.9;MHz
725982;1677574;0352700380;10/12/2021;SFR;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;5G NR 2100;1920.5;1935.3;MHz
725982;1677574;0352700380;10/12/2021;SFR;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;5G NR 2100;1959.9;1964.9;MHz
725982;1677574;0352700380;10/12/2021;SFR;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;5G NR 2100;2110.5;2125.3;MHz
725982;1677574;0352700380;10/12/2021;SFR;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;5G NR 2100;2149.9;2154.9;MHz
725982;1677574;0352700380;10/12/2021;SFR;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;5G NR 2100;1920.5;1935.3;MHz
725982;1677574;0352700380;10/12/2021;SFR;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;5G NR 2100;1959.9;1964.9;MHz
725982;1677574;0352700380;10/12/2021;SFR;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;5G NR 2100;2110.5;2125.3;MHz
725982;1677574;0352700380;10/12/2021;SFR;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;5G NR 2100;2149.9;2154.9;MHz
725982;675751;0352750419;non disponible;BOUYGUES TELECOM;Antenne parabolique;1602688;0.6;Directif;24.0;43.0;FH;FH;18.1;18.4;GHz
725982;675751;0352750419;03/12/1997;BOUYGUES TELECOM;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;GSM 900;880.1;889.9;MHz
725982;675751;0352750419;03/12/1997;BOUYGUES TELECOM;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;GSM 900;925.1;934.9;MHz
725982;675751;0352750419;03/12/1997;BOUYGUES TELECOM;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;GSM 900;880.1;889.9;MHz
725982;675751;0352750419;03/12/1997;BOUYGUES TELECOM;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;GSM 900;925.1;934.9;MHz
725982;675751;0352750419;03/12/1997;BOUYGUES TELECOM;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;GSM 900;880.1;889.9;MHz
725982;675751;0352750419;03/12/1997;BOUYGUES TELECOM;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;GSM 900;925.1;934.9;MHz
725982;675751;0352750419;22/05/2013;BOUYGUES TELECOM;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;UMTS 900;880.1;889.9;MHz
725982;675751;0352750419;22/05/2013;BOUYGUES TELECOM;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;UMTS 900;925.1;934.9;MHz
725982;675751;0352750419;22/05/2013;BOUYGUES TELECOM;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;UMTS 900;880.1;889.9;MHz
725982;675751;0352750419;22/05/2013;BOUYGUES TELECOM;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;UMTS 900;925.1;934.9;MHz
725982;675751;0352750419;22/05/2013;BOUYGUES TELECOM;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;UMTS 900;880.1;889.9;MHz
725982;675751;0352750419;22/05/2013;BOUYGUES TELECOM;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;UMTS 900;925.1;934.9;MHz
725982;675751;0352750419;04/10/2013;BOUYGUES TELECOM;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;LTE 1800;1765.0;1785.0;MHz
725982;675751;0352750419;04/10/2013;BOUYGUES TELECOM;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;LTE 1800;1860.0;1880.0;MHz
725982;675751;0352750419;04/10/2013;BOUYGUES TELECOM;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;LTE 1800;1765.0;1785.0;MHz
725982;675751;0352750419;04/10/2013;BOUYGUES TELECOM;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;LTE 1800;1860.0;1880.0;MHz
725982;675751;0352750419;04/10/2013;BOUYGUES TELECOM;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;LTE 1800;1765.0;1785.0;MHz
725982;675751;0352750419;04/10/2013;BOUYGUES TELECOM;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;LTE 1800;1860.0;1880.0;MHz
725982;675751;0352750419;11/07/2018;BOUYGUES TELECOM;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;LTE 800;791.0;801.0;MHz
725982;675751;0352750419;11/07/2018;BOUYGUES TELECOM;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;LTE 800;832.0;842.0;MHz
725982;675751;0352750419;11/07/2018;BOUYGUES TELECOM;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;LTE 800;791.0;801.0;MHz
725982;675751;0352750419;11/07/2018;BOUYGUES TELECOM;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;LTE 800;832.0;842.0;MHz
725982;675751;0352750419;11/07/2018;BOUYGUES TELECOM;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;LTE 800;791.0;801.0;MHz
725982;675751;0352750419;11/07/2018;BOUYGUES TELECOM;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;LTE 800;832.0;842.0;MHz
725982;675751;0352750419;15/12/2021;BOUYGUES TELECOM;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;5G NR 2100;1935.3;1950.1;MHz
725982;675751;0352750419;15/12/2021;BOUYGUES TELECOM;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;5G NR 2100;2125.3;2140.1;MHz
725982;675751;0352750419;15/12/2021;BOUYGUES TELECOM;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;5G NR 2100;1935.3;1950.1;MHz
725982;675751;0352750419;15/12/2021;BOUYGUES TELECOM;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;5G NR 2100;2125.3;2140.1;MHz
725982;675751;0352750419;15/12/2021;BOUYGUES TELECOM;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;5G NR 2100;1935.3;1950.1;MHz
725982;675751;0352750419;15/12/2021;BOUYGUES TELECOM;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;5G NR 2100;2125.3;2140.1;MHz
725982;675751;0352750419;15/12/2021;BOUYGUES TELECOM;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;5G NR 2100;1935.3;1950.1;MHz
725982;675751;0352750419;15/12/2021;BOUYGUES TELECOM;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;5G NR 2100;2125.3;2140.1;MHz
725982;675751;0352750419;29/09/2022;BOUYGUES TELECOM;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;LTE 2100;1935.3;1950.1;MHz
725982;675751;0352750419;29/09/2022;BOUYGUES TELECOM;Panneau;1602676;2.5;Directif;335.0;44.0;TEL MOBILE;LTE 2100;2125.3;2140.1;MHz
725982;675751;0352750419;29/09/2022;BOUYGUES TELECOM;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;LTE 2100;1935.3;1950.1;MHz
725982;675751;0352750419;29/09/2022;BOUYGUES TELECOM;Panneau;1602678;2.7;Directif;130.0;44.0;TEL MOBILE;LTE 2100;2125.3;2140.1;MHz
725982;675751;0352750419;29/09/2022;BOUYGUES TELECOM;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;LTE 2100;1935.3;1950.1;MHz
725982;675751;0352750419;29/09/2022;BOUYGUES TELECOM;Panneau;1602680;2.5;Directif;260.0;44.0;TEL MOBILE;LTE 2100;2125.3;2140.1;MHz
725982;675751;0352750419;29/09/2022;BOUYGUES TELECOM;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;LTE 2100;1935.3;1950.1;MHz
725982;675751;0352750419;29/09/2022;BOUYGUES TELECOM;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;LTE 2100;2125.3;2140.1;MHz
725982;675751;0352750419;15/03/2023;BOUYGUES TELECOM;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;GSM 900;880.1;889.9;MHz
725982;675751;0352750419;15/03/2023;BOUYGUES TELECOM;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;GSM 900;925.1;934.9;MHz
725982;675751;0352750419;15/03/2023;BOUYGUES TELECOM;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;LTE 1800;1765.0;1785.0;MHz
725982;675751;0352750419;15/03/2023;BOUYGUES TELECOM;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;LTE 1800;1860.0;1880.0;MHz
725982;675751;0352750419;15/03/2023;BOUYGUES TELECOM;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;LTE 800;791.0;801.0;MHz
725982;675751;0352750419;15/03/2023;BOUYGUES TELECOM;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;LTE 800;832.0;842.0;MHz
725982;675751;0352750419;15/03/2023;BOUYGUES TELECOM;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;UMTS 900;880.1;889.9;MHz
725982;675751;0352750419;15/03/2023;BOUYGUES TELECOM;Panneau;7101405;2.5;Directif;80.0;44.0;TEL MOBILE;UMTS 900;925.1;934.9;MHz
725982;762669;0350990007;17/08/2011;FREE MOBILE;Panneau;1871976;2.7;Directif;0.0;40.3;TEL MOBILE;UMTS 900;899.9;904.9;MHz
725982;762669;0350990007;17/08/2011;FREE MOBILE;Panneau;1871976;2.7;Directif;0.0;40.3;TEL MOBILE;UMTS 900;944.9;949.9;MHz
725982;762669;0350990007;17/08/2011;FREE MOBILE;Panneau;1871978;2.7;Directif;120.0;40.3;TEL MOBILE;UMTS 900;899.9;904.9;MHz
725982;762669;0350990007;17/08/2011;FREE MOBILE;Panneau;1871978;2.7;Directif;120.0;40.3;TEL MOBILE;UMTS 900;944.9;949.9;MHz
725982;762669;0350990007;17/08/2011;FREE MOBILE;Panneau;1871980;2.7;Directif;260.0;40.3;TEL MOBILE;UMTS 900;899.9;904.9;MHz
725982;762669;0350990007;17/08/2011;FREE MOBILE;Panneau;1871980;2.7;Directif;260.0;40.3;TEL MOBILE;UMTS 900;944.9;949.9;MHz
725982;762669;0350990007;08/06/2015;FREE MOBILE;Panneau;1871976;2.7;Directif;0.0;40.3;TEL MOBILE;LTE 2600;2550.0;2570.0;MHz
725982;762669;0350990007;08/06/2015;FREE MOBILE;Panneau;1871976;2.7;Directif;0.0;40.3;TEL MOBILE;LTE 2600;2670.0;2690.0;MHz
725982;762669;0350990007;08/06/2015;FREE MOBILE;Panneau;1871978;2.7;Directif;120.0;40.3;TEL MOBILE;LTE 2600;2550.0;2570.0;MHz
725982;762669;0350990007;08/06/2015;FREE MOBILE;Panneau;1871978;2.7;Directif;120.0;40.3;TEL MOBILE;LTE 2600;2670.0;2690.0;MHz
725982;762669;0350990007;08/06/2015;FREE MOBILE;Panneau;1871980;2.7;Directif;260.0;40.3;TEL MOBILE;LTE 2600;2550.0;2570.0;MHz
725982;762669;0350990007;08/06/2015;FREE MOBILE;Panneau;1871980;2.7;Directif;260.0;40.3;TEL MOBILE;LTE 2600;2670.0;2690.0;MHz
725982;762669;0350990007;28/10/2016;FREE MOBILE;Panneau;1871976;2.7;Directif;0.0;40.3;TEL MOBILE;LTE 1800;1750.0;1765.0;MHz
725982;762669;0350990007;28/10/2016;FREE MOBILE;Panneau;1871976;2.7;Directif;0.0;40.3;TEL MOBILE;LTE 1800;1845.0;1860.0;MHz
725982;762669;0350990007;28/10/2016;FREE MOBILE;Panneau;1871978;2.7;Directif;120.0;40.3;TEL MOBILE;LTE 1800;1750.0;1765.0;MHz
725982;762669;0350990007;28/10/2016;FREE MOBILE;Panneau;1871978;2.7;Directif;120.0;40.3;TEL MOBILE;LTE 1800;1845.0;1860.0;MHz
725982;762669;0350990007;28/10/2016;FREE MOBILE;Panneau;1871980;2.7;Directif;260.0;40.3;TEL MOBILE;LTE 1800;1750.0;1765.0;MHz
725982;762669;0350990007;28/10/2016;FREE MOBILE;Panneau;1871980;2.7;Directif;260.0;40.3;TEL MOBILE;LTE 1800;1845.0;1860.0;MHz
725982;762669;0350990007;non disponible;FREE MOBILE;Antenne parabolique;4812505;0.6;Directif;248.4;40.1;FH;FH;17.7;18.1;GHz
725982;762669;0350990007;non disponible;FREE MOBILE;Antenne parabolique;4986916;0.6;Directif;218.2;40.0;FH;FH;32.0;32.3;GHz
725982;762669;0350990007;non disponible;FREE MOBILE;Antenne parabolique;4986916;0.6;Directif;218.2;40.0;FH;FH;32.3;33.0;GHz
725982;762669;0350990007;non disponible;FREE MOBILE;Antenne parabolique;5172663;0.6;Directif;267.3;40.1;FH;FH;17.7;18.1;GHz
725982;762669;0350990007;25/05/2020;FREE MOBILE;Panneau;1871976;2.7;Directif;0.0;40.3;TEL MOBILE;LTE 700;723.0;733.0;MHz
725982;762669;0350990007;25/05/2020;FREE MOBILE;Panneau;1871976;2.7;Directif;0.0;40.3;TEL MOBILE;LTE 700;778.0;788.0;MHz
725982;762669;0350990007;25/05/2020;FREE MOBILE;Panneau;1871978;2.7;Directif;120.0;40.3;TEL MOBILE;LTE 700;723.0;733.0;MHz
725982;762669;0350990007;25/05/2020;FREE MOBILE;Panneau;1871978;2.7;Directif;120.0;40.3;TEL MOBILE;LTE 700;778.0;788.0;MHz
725982;762669;0350990007;25/05/2020;FREE MOBILE;Panneau;1871980;2.7;Directif;260.0;40.3;TEL MOBILE;LTE 700;723.0;733.0;MHz
725982;762669;0350990007;25/05/2020;FREE MOBILE;Panneau;1871980;2.7;Directif;260.0;40.3;TEL MOBILE;LTE 700;778.0;788.0;MHz
725982;762669;0350990007;10/09/2021;FREE MOBILE;Panneau;1871976;2.7;Directif;0.0;40.3;TEL MOBILE;5G NR 700;723.0;733.0;MHz
725982;762669;0350990007;10/09/2021;FREE MOBILE;Panneau;1871976;2.7;Directif;0.0;40.3;TEL MOBILE;5G NR 700;778.0;788.0;MHz
725982;762669;0350990007;10/09/2021;FREE MOBILE;Panneau;1871978;2.7;Directif;120.0;40.3;TEL MOBILE;5G NR 700;723.0;733.0;MHz
725982;762669;0350990007;10/09/2021;FREE MOBILE;Panneau;1871978;2.7;Directif;120.0;40.3;TEL MOBILE;5G NR 700;778.0;788.0;MHz
725982;762669;0350990007;10/09/2021;FREE MOBILE;Panneau;1871980;2.7;Directif;260.0;40.3;TEL MOBILE;5G NR 700;723.0;733.0;MHz
725982;762669;0350990007;10/09/2021;FREE MOBILE;Panneau;1871980;2.7;Directif;260.0;40.3;TEL MOBILE;5G NR 700;778.0;788.0;MHz
725982;762669;0350990007;04/07/2022;FREE MOBILE;Panneau;1871976;2.7;Directif;0.0;40.3;TEL MOBILE;LTE 2100;1950.1;1964.9;MHz
725982;762669;0350990007;04/07/2022;FREE MOBILE;Panneau;1871976;2.7;Directif;0.0;40.3;TEL MOBILE;LTE 2100;2140.1;2154.9;MHz
725982;762669;0350990007;04/07/2022;FREE MOBILE;Panneau;1871978;2.7;Directif;120.0;40.3;TEL MOBILE;LTE 2100;1950.1;1964.9;MHz
725982;762669;0350990007;04/07/2022;FREE MOBILE;Panneau;1871978;2.7;Directif;120.0;40.3;TEL MOBILE;LTE 2100;2140.1;2154.9;MHz
725982;762669;0350990007;04/07/2022;FREE MOBILE;Panneau;1871980;2.7;Directif;260.0;40.3;TEL MOBILE;LTE 2100;1950.1;1964.9;MHz
725982;762669;0350990007;04/07/2022;FREE MOBILE;Panneau;1871980;2.7;Directif;260.0;40.3;TEL MOBILE;LTE 2100;2140.1;2154.9;MHz
735255;1270030;0350220080;non disponible;ORANGE service fixe;Antenne parabolique;3597978;0.3;Directif;35.5;28.0;FH;FH;37.5;38.0;GHz
735255;1270030;0350220080;non disponible;ORANGE service fixe;Antenne parabolique;3597978;0.3;Directif;35.5;28.0;FH;FH;38.5;39.5;GHz
